"country","year","corporate_rate_rank","corporate_rate","cost_recovery_rank","cost_recovery","incentives_rank","incentives","consumption_tax_rate_rank","consumption_tax_rate","consumption_tax_base_rank","consumption_tax_base","consumption_tax_complexity_rank","consumption_tax_complexity","real_property_tax_rank","real_property_tax","wealth_taxes_rank","wealth_taxes","capital_taxes_rank","capital_taxes","capital_gains_and_dividends_rank","capital_gains_and_dividends","income_tax_rank","income_tax","income_tax_complexity_rank","income_tax_complexity","territorial_rank","territorial","withholding_taxes_rank","withholding_taxes","tax_treaties_rank","tax_treaties","international_regulations_rank","international_regulations","ISO_2","ISO_3"
"Korea",2018,26,45.3205102835805,9,51.58562973179,34,55.7739803759373,4,89.5054248141666,6,76.261936433045,6,88.2829692461243,32,40.6649244649712,10,69.9587627149608,32,45.8726936716611,18,66.0790247790637,31,47.2575285346058,25,69.3709575793672,35,28.352802047628,23,45.7620605378697,7,75.0150666347225,20,54.5505515580761,"KR","KOR"
"Korea",2016,18,65.5149460255874,9,46.1467754472729,32,54.7770706184111,4,89.172839190627,8,62.7008905914455,5,88.431671456773,32,39.3727000417595,10,69.2053315678677,32,46.4098451627412,16,66.2705266341992,14,60.1564734394385,23,71.2588459814014,35,29.5808588324953,24,49.9686730096531,13,72.3885415252624,21,55.213377557501,"KR","KOR"
"Latvia",2021,10,60.8558105780703,1,100,2,95.9301673330174,20,44.8595307595116,27,52.4266379740484,25,70.778668004263,18,65.897639753699,1,100,8,80.4740127626905,5,88.3043127451047,7,79.2532399528316,20,75.8899793738363,15,81.4984460189716,1,100,26,53.1078778973392,8,57.2672450807713,"LV","LVA"
"Latvia",2018,8,67.4878709794263,2,85.7610797575238,10,84.8548792112335,20,45.1052990279483,30,47.7538212006146,24,60.0242480161889,19,64.5053362307959,1,100,7,79.4695154896916,6,88.1735494836178,6,85.4442716614839,17,73.8370966982247,15,81.2937219704113,1,100,26,52.8062369766981,18,60.0072109951228,"LV","LVA"
"Latvia",2014,2,92.4657534668381,6,55.0486174911419,2,99.8835005381595,20,41.5073945517703,36,25.9848971000262,29,41.7502894352789,18,65.4052877471153,1,100,7,79.3697667380259,9,82.3872672029046,6,92.4548327761121,26,68.6129637640114,15,80.3763083483142,2,92.6154353537468,26,53.3233251592396,6,78.8300170530603,"LV","LVA"
"Latvia",2019,8,64.5015446919748,1,100,3,97.0679162026129,20,45.1052990279483,30,46.7232039980436,24,60.176675982475,19,65.062871810506,1,100,7,79.5915745026061,6,88.0424679690949,8,70.9499515125408,18,74.1168608980232,15,81.2937219704113,1,100,26,52.7794393619702,11,57.5025953848451,"LV","LVA"
"Latvia",2015,2,92.4531147315082,6,53.8518320638801,13,83.3184758161696,20,45.0445116284083,36,27.5169940944305,29,41.6535036646852,16,65.4919358713535,1,100,7,79.3697667380259,9,82.3378320575824,6,86.415921777486,27,68.7064710513145,15,80.483489118813,1,100,26,53.5775983758685,5,79.6659739725675,"LV","LVA"
"Latvia",2017,3,85.9701362260308,5,51.8086655150656,11,85.0889300594257,20,45.064867233076,31,37.7470936841743,24,60.0768339099258,18,65.0553881167357,1,100,7,79.4603823775367,9,82.8243913988161,6,85.2742845590466,27,68.7215403890223,15,80.6104388281366,1,100,26,52.5645871409649,5,79.4369564160959,"LV","LVA"
"Latvia",2020,9,61.748269236175,1,100,2,96.3185914793949,20,44.8595307595116,27,51.2213395650788,24,70.7446945736957,19,65.5522383460583,1,100,8,80.5595519114143,5,87.8626516777966,7,70.4776279249178,19,73.9346004137352,15,81.4836655340403,1,100,26,53.1078778973392,9,57.4186809264855,"LV","LVA"
"Latvia",2016,2,92.6313987234161,6,51.8256041779102,10,80.7975309892935,20,45.0621840413298,32,31.9117603157756,24,60.5315849701668,18,64.7550964092367,1,100,8,80.4330525195298,9,77.3704846222532,6,85.9665707893563,27,68.7249471130178,15,80.483489118813,1,100,26,53.2729164273671,5,79.6733711884354,"LV","LVA"
"Lithuania",2014,2,92.4657534668381,3,63.1335084783935,19,77.5272379315232,20,41.5073945517703,34,28.7410347050268,21,66.1338892065575,9,70.9152855118553,11,69.2053315678677,1,100,14,77.2918479190586,3,98.1104406854514,25,69.3091472592222,15,80.3763083483142,8,73.1190631699337,32,48.4466576385632,18,63.2018038452159,"LT","LTU"
"Lithuania",2018,3,82.2661114433234,4,65.8103641976963,28,66.710615138163,20,45.1052990279483,31,39.1826818860863,22,65.5381448415422,10,70.8435320642585,10,69.9587627149608,1,100,12,77.6333405777059,4,88.9455978148062,28,67.3584265561537,15,81.2937219704113,8,71.0530883964454,32,47.254029562192,11,63.0349028712379,"LT","LTU"
"Lithuania",2020,4,79.1354195833682,4,65.706858832818,22,64.3563092370389,20,44.8595307595116,31,40.1480604030463,20,80.3283291098988,11,71.2152162432484,10,70.1353110807781,1,100,15,72.8179608324223,9,66.3628641378492,3,92.3808831978611,15,81.4836655340403,8,71.089467316719,32,47.5911576499673,9,57.4186809264855,"LT","LTU"
"Lithuania",2019,3,80.6372061956226,4,65.285905234716,27,65.5055096550412,20,45.1052990279483,31,39.661222745195,23,66.184505036843,11,71.5144272378556,10,69.9587627149608,1,100,15,72.875688332924,4,87.7673836389436,5,87.9574567309052,15,81.2937219704113,8,71.0534669012903,32,47.9184992962906,11,57.5025953848451,"LT","LTU"
"Lithuania",2016,2,92.6313987234161,3,61.0978813909205,17,74.7911815300769,20,45.0621840413298,34,31.4033625457098,22,65.9755042846266,10,70.6045962223182,10,69.2053315678677,1,100,14,72.6061655412599,3,90.7416244770884,25,69.3972356905096,15,80.483489118813,8,73.2551354722645,31,49.7329858536828,15,63.3667087678125,"LT","LTU"
"Lithuania",2017,3,85.9701362260308,3,61.7950548158768,20,78.8915538508518,20,45.064867233076,34,36.6602392381013,22,65.5834775085567,11,70.0671860510915,10,69.2053315678677,1,100,12,77.6746667013598,3,89.9450379868608,26,69.3944962912467,15,80.6104388281366,8,74.671060263076,32,48.3166397207528,12,62.9464961008364,"LT","LTU"
"Lithuania",2015,2,92.4531147315082,3,62.2306400572437,19,76.6198390074823,20,45.0445116284083,35,27.9534887168671,21,66.0776184097007,9,71.0143623052963,10,69.2053315678677,1,100,14,77.2505646978161,3,91.6411780455426,25,69.3823788045754,15,80.483489118813,8,73.2175270234013,32,48.6540103248243,16,63.3715731470027,"LT","LTU"
"Lithuania",2021,4,78.6486239516747,4,61.9025759449755,22,63.4953175408863,20,44.8595307595116,32,41.2374888266002,19,82.3664375887794,11,71.3258133332088,10,69.9587627149608,1,100,15,73.0983017468474,8,67.2603619060668,3,92.9524555092752,15,81.4984460189716,8,71.0899807236495,32,47.5911576499673,8,57.2672450807713,"LT","LTU"
"Luxembourg",2018,24,49.7244259418219,10,51.2792356851761,32,60.5730085466741,9,61.2507993138459,2,98.8673267553461,4,90.3506805556318,3,75.4208381491008,10,69.9587627149608,14,64.2844659801546,8,85.6976086796788,26,52.7075246922502,33,51.2749758972106,1,100,4,87.1200917286047,17,65.9927295861501,5,80.0036054975614,"LU","LUX"
"Luxembourg",2016,27,50.718794662207,5,52.6326908221812,35,47.6263957672333,10,61.1024222774379,1,100,2,90.4731411996954,3,74.9608131887692,10,69.2053315678677,16,65.1003159676678,7,80.9427236760264,18,57.2822111856571,33,50.4298994511207,1,100,4,87.9899432218119,19,64.6006942631569,5,79.6733711884354,"LU","LUX"
"Luxembourg",2020,21,44.5697646931482,10,50.965292728744,30,54.9180412558513,9,61.0773158302434,2,94.604421156924,4,92.9383745522714,3,75.5058062046148,10,70.1353110807781,14,65.2812017352521,9,85.9025670213436,21,51.7992099538536,33,51.2869841605217,1,100,4,87.334580469035,16,67.5892685466903,9,57.4186809264855,"LU","LUX"
"Luxembourg",2014,26,49.6109591862133,5,55.6696341999916,37,44.917376546061,6,63.4421215948564,1,100,3,89.1628445460984,3,75.0062812885604,11,69.2053315678677,16,64.1109396353787,6,86.6952936392538,17,60.83954041509,33,50.4887738746255,1,100,4,87.88819246244,20,62.3799934119245,6,78.8300170530603,"LU","LUX"
"Luxembourg",2015,27,49.5264313243267,5,54.5287945490451,37,45.7764383247481,10,61.0899096931066,1,100,2,90.5017331547162,3,74.9812447356303,10,69.2053315678677,15,64.1109396353787,6,86.7165792195198,17,56.7147384723875,33,50.4360575579065,1,100,4,87.930127085805,19,65.5348836426903,5,79.6659739725675,"LU","LUX"
"Luxembourg",2021,20,43.2765109649491,12,45.2701863822409,29,53.5588217033108,9,61.0773158302434,2,97.4260664793805,5,92.9465750355117,3,75.534317997006,10,69.9587627149608,14,65.1733728175226,9,85.8077230682932,23,52.7799035815185,34,47.9919704277654,1,100,4,87.331298981358,16,67.5892685466903,8,57.2672450807713,"LU","LUX"
"Luxembourg",2019,20,48.5595111263707,9,51.0320468390301,31,56.3870943410725,9,61.2507993138459,2,92.0524851050574,4,90.3874735130112,3,75.7418237204245,10,69.9587627149608,14,64.4968040195217,8,85.7881652989426,24,51.0582468110885,33,51.1544734463432,1,100,4,87.1207590955155,16,67.3622595590088,11,57.5025953848451,"LU","LUX"
"Luxembourg",2017,25,57.7233438277727,10,47.9313482403382,28,72.0209840129587,9,61.2222592233478,1,100,2,90.3633737023959,3,75.0425522137729,10,69.2053315678677,14,64.3130633197506,7,85.5235512260639,17,56.6503656826537,33,50.4310349187594,1,100,4,88.5581062432228,18,66.7244118750052,5,79.4369564160959,"LU","LUX"
"Mexico",2014,28,47.2602742678667,23,42.0390327309577,20,74.4170837145261,9,59.7863337543421,25,48.3593405919564,35,28.8811673337707,6,73.7407580511445,11,69.2053315678677,7,79.3697667380259,13,79.9410519443408,9,72.2006694693647,9,84.8158377805737,35,29.7433109870319,35,32.8489444716013,31,49.1433244272312,24,47.5735906373715,"MX","MEX"
"Mexico",2019,33,32.2302216846791,23,43.7983266727356,11,80.8488495037772,8,65.2871743853203,27,50.9639988370629,35,36.831968799788,5,74.5867780584883,10,69.9587627149608,7,79.5915745026061,12,80.1986000824457,36,29.8594001358943,8,86.1655471007683,35,28.352802047628,34,35.1783167172224,27,51.3905993432046,22,56.3661777647373,"MX","MEX"
"Mexico",2017,32,50.8954767911077,23,40.8841119547157,10,86.20282932825,8,65.2616072209157,26,52.6624804279339,36,36.6735986157444,6,73.6986466066518,10,69.2053315678677,7,79.4603823775367,11,80.1438266987069,35,33.2750087742787,7,86.7093578616094,35,29.3884432181887,34,36.8238869082279,30,49.7326221941568,21,46.4560357855769,"MX","MEX"
"Mexico",2021,34,25.2701838308614,25,35.9289167399764,9,80.6416675150913,8,65.1317620979264,26,54.513015492532,34,53.6489216619344,6,74.4001602325493,10,69.9587627149608,8,80.4740127626905,11,80.3219274665756,35,34.3171963403794,7,86.5215772382032,35,28.042505129447,34,34.7095854189257,27,51.0391078045747,31,34.6217910804151,"MX","MEX"
"Mexico",2020,33,26.9739685417887,24,43.8748537059388,10,80.5821572202271,8,65.1317620979264,25,53.0211811697377,34,53.595032772069,6,74.2676924094029,10,70.1353110807781,8,80.5595519114143,11,80.2199606899014,35,32.9286207715001,8,86.111444444473,35,28.0649076706025,34,34.6984909462509,27,51.0391078045747,31,34.7133439428761,"MX","MEX"
"Mexico",2016,31,48.4197910639128,24,37.5522521520744,18,72.2016614901631,8,65.1124818364649,24,48.4206549025869,33,37.3949278837129,6,73.3381271801155,10,69.2053315678677,8,80.4330525195298,12,74.9312737145918,35,33.7420549309193,7,86.7102113958033,35,29.5808588324953,35,33.0540644830183,30,51.1489580831565,22,47.0600463471895,"MX","MEX"
"Mexico",2018,33,37.931390051632,23,43.7557375297429,12,82.6154145787706,8,65.2871743853203,27,53.6382210415097,36,36.5901865084376,5,74.2505021638472,10,69.9587627149608,7,79.4695154896916,11,80.1760641753056,35,35.1978631269383,7,86.0749650720391,35,28.352802047628,34,35.1788828231788,27,50.7241591962583,21,46.0662002449144,"MX","MEX"
"Mexico",2015,30,47.1718031205573,22,40.5254384135025,20,74.2122345590797,8,65.1012592092812,26,45.6728321079257,33,37.5828178738493,6,73.7200110981627,10,69.2053315678677,7,79.3697667380259,13,79.9214013637567,37,27.0916192679231,7,86.7055823297406,35,29.5808588324953,35,33.1030178075883,30,51.4674892111353,23,47.0771723214379,"MX","MEX"
"Netherlands",2017,20,62.587029936082,24,40.1334841417972,26,73.479989117362,20,45.064867233076,12,67.0471789995149,12,82.1034083044495,21,62.9278950054514,10,69.2053315678677,14,64.3130633197506,25,53.3466631447955,23,53.2912077227937,12,81.7542318935963,1,100,4,88.5581062432228,4,78.7602628989395,1,100,"NL","NLD"
"Netherlands",2016,19,63.1569936170806,25,36.6004240361148,22,67.4893324513756,20,45.0621840413298,11,57.5810323984389,12,82.3072622280058,20,62.3745743400754,10,69.2053315678677,16,65.1003159676678,24,49.9766501635131,23,54.4637273929139,12,81.7562191492604,1,100,4,87.9899432218119,3,80.1763887873678,1,100,"NL","NLD"
"Netherlands",2014,19,62.3287673341905,14,46.2868502452038,27,68.7853553484962,20,41.5073945517703,11,63.0206674597678,12,79.6803335239345,16,66.5254928303255,11,69.2053315678677,16,64.1109396353787,25,55.6593959176331,29,52.5150644634187,12,81.6908955290066,1,100,4,87.88819246244,3,81.1899967059622,1,100,"NL","NLD"
"Netherlands",2018,19,52.7096305155291,24,42.9669784888734,25,72.7209204086889,20,45.1052990279483,10,70.4640925412107,12,82.0798353176019,21,63.4702661969511,10,69.9587627149608,14,64.2844659801546,25,53.288089985596,24,52.8158527325345,12,80.2771959725078,1,100,4,87.1200917286047,4,77.0971444151623,1,100,"NL","NLD"
"Netherlands",2020,22,44.3611188889818,26,42.5252913669052,19,68.8277072225375,20,44.8595307595116,16,62.9307225201942,13,86.8855527399326,21,63.2317678502601,10,70.1353110807781,14,65.2812017352521,26,51.9832014348561,24,50.3132144249816,13,80.3506987734312,1,100,4,87.334580469035,4,76.5539389486696,9,57.4186809264855,"NL","NLD"
"Netherlands",2015,19,62.2655736575409,23,39.6279122790042,26,68.8229083661044,20,45.0445116284083,11,58.5236792883662,12,82.3603615730443,18,65.0932169042424,10,69.2053315678677,15,64.1109396353787,27,52.5227480968136,31,46.6900106665301,12,81.7454414466001,1,100,4,87.930127085805,3,81.0090175174007,1,100,"NL","NLD"
"Netherlands",2019,21,48.3658831883269,25,42.7735774195896,21,70.3725782598632,20,45.1052990279483,11,69.5323385052801,12,82.1481650955923,21,63.8623795661536,10,69.9587627149608,14,64.4968040195217,25,53.2749074985665,22,51.3708481668385,13,80.4880951385098,1,100,4,87.1207590955155,4,77.7785596997507,11,57.5025953848451,"NL","NLD"
"Netherlands",2021,21,43.0629972044658,27,34.9348295042533,19,68.1680151402861,20,44.8595307595116,12,68.0749007023672,13,86.9007822088075,21,64.0443888966098,10,69.9587627149608,14,65.1733728175226,26,50.6993622084849,25,52.0612810459433,13,81.8247536818151,1,100,4,87.331298981358,4,76.5539389486696,8,57.2672450807713,"NL","NLD"
"New Zealand",2018,28,43.8426862371908,30,37.5497802785941,2,97.9886644324334,7,69.3235494567947,1,100,23,64.848907738373,12,70.5445046199656,1,100,1,100,1,100,13,61.7900206896403,14,77.8235878768638,1,100,21,50.1396784589705,35,38.2316925136195,11,63.0349028712379,"NZ","NZL"
"New Zealand",2014,25,53.2876714943962,33,36.3857744374396,1,100,6,63.4421215948564,2,82.7734802856041,22,65.4565669906886,13,69.0907312110794,1,100,1,100,1,100,12,65.5375227079946,14,79.0241822846473,1,100,22,53.6226909861206,35,40.0866561745464,18,63.2018038452159,"NZ","NZL"
"New Zealand",2017,27,55.5720980490974,31,35.1699056227893,2,95.959042770763,7,69.3009552184837,2,97.4977919774602,23,64.8951470587279,12,69.1566423785907,1,100,1,100,1,100,12,61.1624144650684,14,79.0759242660731,1,100,21,56.2856435162253,35,39.1127536436266,12,62.9464961008364,"NZ","NZL"
"New Zealand",2015,24,53.2093113353507,31,34.5664823574562,1,100,7,69.1126087254558,2,80.4251208822979,22,65.3991707778947,12,68.5299743302643,1,100,1,100,1,100,12,60.895787034061,14,79.0684710982161,1,100,22,53.7913540780045,34,40.916943387469,16,63.3715731470027,"NZ","NZL"
"New Zealand",2021,30,32.3873091803032,37,26.705970212908,5,87.6859973850281,7,69.1862083656094,1,100,21,80.3511733132113,10,71.5982660171923,1,100,1,100,4,91.6085344460579,10,65.7012246651074,17,78.9176476561054,1,100,20,50.3006205761534,35,37.9368972170665,4,77.3545459996439,"NZ","NZL"
"New Zealand",2019,29,38.6844862861382,30,38.1148505424378,2,97.7673440967641,7,69.3235494567947,1,100,20,73.2222476433884,10,71.6448769773997,1,100,1,100,1,100,11,61.0580442855358,15,78.0024032301448,1,100,21,50.1405798996933,35,38.1966191649316,5,78.1830888823687,"NZ","NZL"
"New Zealand",2020,30,33.9288286806659,30,38.0193237737651,6,87.2484222513878,7,69.1862083656094,1,100,20,80.3283291098988,10,71.4425985308674,1,100,1,100,1,100,11,62.4399712324635,15,77.8908184211126,1,100,21,50.301491209596,35,37.9368972170665,4,77.2946630163907,"NZ","NZL"
"New Zealand",2016,25,54.3146720851799,31,30.8210525570624,2,95.7866043202455,7,69.1225413954919,2,78.4252748959221,23,65.2950143703191,12,68.4525062912412,1,100,1,100,2,93.382890588782,12,61.2911644811373,14,79.0776092031469,1,100,22,53.8776748193026,34,39.8211802473667,15,63.3667087678125,"NZ","NZL"
"Norway",2015,23,56.2280654427474,28,36.5491516410566,3,94.3678420153419,34,28.99911356371,6,64.3673887113777,17,75.5758852549845,8,72.0817712513539,32,59.3335160248594,7,79.3697667380259,26,53.398497529201,10,64.5305274549017,1,100,22,78.9564102102235,6,79.8835451430084,9,75.3820597447788,32,34.8903467067878,"NO","NOR"
"Norway",2018,17,58.620926701088,28,39.7862354548255,4,93.4458058084936,34,28.9597987420508,7,74.5460663786349,19,75.1874642859104,8,71.8085622193043,31,57.881845287173,7,79.4695154896916,31,47.0425826910306,10,65.4461609370172,1,100,24,80.386778326395,6,78.5334862143412,13,70.8509110738429,30,34.5541570556375,"NO","NOR"
"Norway",2014,24,56.301370107661,29,38.3427270547489,5,94.5971154705987,33,26.8842431897128,8,65.8802053808657,18,72.907111365246,8,72.3868234978249,32,59.3335160248594,7,79.3697667380259,26,53.4637496345954,11,69.102722691948,1,100,21,78.8573184274757,6,79.8136541040668,9,75.6166623966177,33,34.217714294354,"NO","NOR"
"Norway",2020,16,54.7934090972977,29,40.0827644812087,5,89.9380226327742,34,28.6417456887797,7,74.2038867003797,16,83.8591418337631,8,71.5750129759891,32,57.5416813618667,8,80.5595519114143,32,44.9324148165566,10,62.8282617469495,1,100,25,80.5859309965861,6,78.8909674483916,13,70.3476286703762,25,46.0660124346808,"NO","NOR"
"Norway",2019,15,58.0472800905156,29,39.9317674166782,5,92.881266595168,34,28.9597987420508,7,73.5757927246067,19,75.2820747477431,8,71.865618891876,31,57.881845287173,7,79.5915745026061,33,44.9263831063374,10,62.1663003739713,1,100,24,80.386778326395,6,78.5345984925258,13,70.8343596059228,26,46.5941398260294,"NO","NOR"
"Norway",2017,17,64.9253405650769,29,37.2097551138025,3,94.2905949938911,34,28.9074752428043,7,72.4368713585803,19,75.2201038061608,8,71.663567153907,32,59.3335160248594,7,79.4603823775367,31,48.6311726216391,11,63.4833602547893,1,100,23,79.7549174229294,6,80.930177072038,12,72.3883417686213,30,34.1382223593025,"NO","NOR"
"Norway",2021,16,53.7386852286285,26,35.522890368959,4,90.9251544024059,34,28.6417456887797,7,76.0607317650084,16,83.8778857954554,9,71.6081956776747,31,57.881845287173,8,80.4740127626905,32,45.2147912958681,9,67.0160972290583,1,100,24,80.6002612825986,6,78.8854983022634,13,70.3476286703762,25,45.9445180805932,"NO","NOR"
"Norway",2016,19,63.1569936170806,29,32.8340403984092,4,90.3311368222222,34,29.0219458052217,7,62.7559958459576,18,75.5023630849311,8,72.0014462252318,32,59.3335160248594,8,80.4330525195298,28,47.4514810300288,11,64.1808555110109,1,100,22,78.9564102102235,6,79.9832387030198,10,73.8045137547361,32,34.8867487459364,"NO","NOR"
"Poland",2014,5,80.4109590137791,26,39.6053305691034,29,67.3201711579657,28,34.1958188707416,32,31.4853731545802,35,28.8811673337707,27,52.6826223133974,11,69.2053315678677,32,46.0955692656098,17,69.3491484909042,7,81.7486509201393,29,62.5833537800818,28,58.6050407745092,18,55.1201185340781,11,72.8299952419454,6,78.8300170530603,"PL","POL"
"Poland",2017,5,76.6168937100513,28,38.7102151133604,6,88.1717874956952,28,36.9861712379401,35,35.4243240406644,32,39.4269204150598,26,51.6712976922293,10,69.2053315678677,35,30.7012957491463,16,69.8139391669543,8,76.6590594214972,29,62.6919692317515,30,57.905823391761,19,57.7328426144552,14,70.2643680585153,30,34.1382223593025,"PL","POL"
"Poland",2018,4,70.4435190722057,27,41.5243635585542,8,85.4296350857241,28,37.0325488849996,35,28.9808502531673,34,39.3471349211142,26,53.2287048502756,10,69.9587627149608,35,30.6876441621241,16,69.7845252122985,8,77.0855779142317,30,60.1133148725851,32,58.5842568481706,18,51.5514428585806,14,68.7688332934031,30,34.5541570556375,"PL","POL"
"Poland",2019,4,67.7286769927043,27,41.7640380355281,24,69.4469694864229,28,37.0325488849996,35,31.9992962660219,33,39.5784049389276,26,53.9568147517676,10,69.9587627149608,36,30.5051982216389,16,69.7801732043027,7,76.3019439907156,30,60.4815090688067,32,58.5842568481706,18,51.5517104658693,14,69.4455195871572,26,46.5941398260294,"PL","POL"
"Poland",2021,5,64.4143732527912,14,44.4787339625825,28,54.4262574647111,28,36.7506382241456,34,34.7491832247889,37,17.3741647017091,26,54.3439167274313,10,69.9587627149608,36,31.0120537050639,16,69.9829567666829,6,79.6048942849295,30,62.5970183091638,33,57.9819963418804,19,51.4703421943032,15,68.9684486085333,25,45.9445180805932,"PL","POL"
"Poland",2016,5,80.8416366808819,27,34.7953762040793,27,64.2781714064954,28,37.0420649232757,33,31.9066051049397,36,28.5485589977158,26,51.1843944783741,10,69.2053315678677,35,31.0771086108792,17,65.3011430189291,8,76.9252165121098,29,62.6954386432991,29,58.2849514897395,20,55.3176459152002,14,71.6805554105255,32,34.8867487459364,"PL","POL"
"Poland",2015,5,80.3780983019213,25,38.0483969190792,28,66.2483780929259,28,37.0218125960592,33,30.5248493349328,36,28.7629986603715,27,51.4812010861054,10,69.2053315678677,32,46.0955692656098,17,69.2998756416111,8,77.26803176978,29,62.6766226012856,29,58.2849514897395,20,55.2862941838789,12,72.5685808584678,32,34.8903467067878,"PL","POL"
"Poland",2020,5,65.2256993056136,12,50.1955884454443,32,53.7255795557422,28,36.7506382241456,34,34.7094868422073,37,17.2781018980361,26,53.9444322964036,10,70.1353110807781,36,30.876196570576,16,69.7611674000094,6,76.9804586394608,30,60.2465479319487,33,57.9893922524079,19,51.4669089561457,15,68.9684486085333,25,46.0660124346808,"PL","POL"
"Portugal",2019,35,27.3895232335847,7,53.5517625508944,30,56.437216354981,28,37.0325488849996,15,63.7399029214192,32,43.6980591476371,17,66.6277722547522,10,69.9587627149608,14,64.4968040195217,27,52.139470453381,34,34.279380081416,23,70.1348394977191,15,81.2937219704113,30,38.366368006963,19,63.8901595120948,31,35.6856842672137,"PT","PRT"
"Portugal",2018,35,33.4979179124628,7,53.8268729168101,31,60.5889963492211,28,37.0325488849996,15,63.4645383962191,31,43.4825575401292,16,66.162386676377,10,69.9587627149608,14,64.2844659801546,27,52.1246906401319,36,32.8454690437391,23,69.8120346517977,15,81.2937219704113,30,38.3659778839429,19,63.216625878897,34,26.0698057424758,"PT","PRT"
"Portugal",2015,28,48.6811801742556,20,41.9845435523791,27,68.221503934464,28,37.0218125960592,19,53.4455000090874,30,40.2966084010732,15,66.6419400098656,10,69.2053315678677,15,64.1109396353787,28,51.4108252651498,36,27.8073634878675,30,62.3732568593186,15,80.483489118813,30,43.102044986999,24,57.797816705335,35,26.7431462940054,"PT","PRT"
"Portugal",2014,32,42.7397263479696,21,43.3807579054565,26,69.3597914767956,28,34.1958188707416,17,55.5696534872022,30,40.3956450035412,15,68.2908476516565,11,69.2053315678677,16,64.1109396353787,28,51.4780747775568,37,27.3247925399472,30,62.2608254781565,28,58.6050407745092,29,42.8908308728009,24,56.8066591025799,35,26.4036076904318,"PT","PRT"
"Portugal",2020,35,21.7578234376307,7,53.5558716379696,27,55.6279727554159,28,36.7506382241456,13,64.9960073082664,32,58.6390509490181,17,66.0304932801952,10,70.1353110807781,14,65.2812017352521,25,52.1382357556028,34,34.6287667490995,24,69.9245389389253,15,81.4836655340403,31,38.2781845676018,19,64.1413183920829,25,46.0660124346808,"PT","PRT"
"Portugal",2016,28,49.8935113192296,21,39.1340929529327,25,66.8120840511067,28,37.0420649232757,15,54.2167342716331,30,40.1168875409428,15,65.7727674283949,10,69.2053315678677,16,65.1003159676678,26,48.864842343685,36,32.5871911658297,30,62.3954721239856,15,80.483489118813,30,43.1462193291513,24,57.5208331157882,35,26.7334175356249,"PT","PRT"
"Portugal",2017,29,52.0646321056051,6,50.8807621529633,32,62.3896242819938,28,36.9861712379401,15,62.8054910214987,32,39.4269204150598,17,65.3525375342428,10,69.2053315678677,14,64.3130633197506,28,52.1273022145419,36,32.0271010055323,30,62.3913759439434,15,80.6104388281366,30,46.2125621216709,22,58.936508271283,34,25.8929922016728,"PT","PRT"
"Portugal",2021,37,19.9323398187801,9,46.862298633889,26,55.458866272313,28,36.7506382241456,14,66.5481058666858,32,58.6870823508546,17,66.2360794846064,10,69.9587627149608,14,65.1733728175226,25,52.4030285933916,34,36.1523110577749,24,72.1807454313496,15,81.4984460189716,31,38.2822026579922,19,64.1413183920829,25,45.9445180805932,"PT","PRT"
"Slovak Republic",2019,12,61.2744123912452,17,46.2493545678488,26,65.5135873355059,15,49.1416740994227,32,37.4198269726065,31,47.8177133563466,12,71.0427011437143,1,100,4,84.9052295169156,2,99.9438262927022,6,76.8564126734751,12,81.2844994185706,15,81.2937219704113,28,39.4205827205084,23,59.0292194464153,37,24.7772287083981,"SK","SVK"
"Slovak Republic",2020,13,58.2708391667364,19,46.1829336124113,26,58.7046238415585,15,48.9139770271945,32,39.6583342082598,31,61.6654618551875,12,70.8547991884063,1,100,5,84.7216498238377,2,99.9442784770263,5,77.7755870125006,12,81.1527110683932,15,81.4836655340403,29,39.581639438348,23,58.624598144711,37,23.3606754510715,"SK","SVK"
"Slovak Republic",2014,15,71.3698631739848,13,46.7684576957531,30,66.3255272033236,15,45.1631823922846,35,28.617932357469,34,35.6543894924592,12,70.317849187429,1,100,4,84.7411728973528,7,85.8119687687107,8,81.4761483522759,11,82.4382059155778,28,58.6050407745092,9,71.9386543442379,22,60.2899930459203,1,100,"SK","SVK"
"Slovak Republic",2015,14,71.3218359797311,12,45.4414071012715,29,65.4406800189135,15,49.0558611445829,32,30.5882057824982,35,35.5474749784313,11,70.1540191822159,1,100,4,84.7411728973528,7,85.7208352324291,7,77.5059056486857,11,82.4905254691879,29,58.2849514897395,9,72.0460598814328,22,59.9079258700683,21,59.331947945135,"SK","SVK"
"Slovak Republic",2021,15,57.2972479033494,19,39.8266847383706,30,52.8489333881707,15,48.9139770271945,31,41.9781299651159,31,61.7099787642067,12,70.9160899313101,1,100,1,100,1,100,5,80.3200568165043,12,82.5666004703124,15,81.4984460189716,29,39.5811929335226,23,58.624598144711,37,23.299064080237,"SK","SVK"
"Slovak Republic",2016,14,71.9993151489812,17,40.555129871507,29,57.6078212926833,15,49.0722436003568,35,30.7734583661433,35,35.3534581407905,11,70.1415349305998,1,100,4,84.667263448138,1,100,7,77.2548412630691,11,82.5008632656171,29,58.2849514897395,9,72.0038652758599,22,58.936805345262,20,59.3467423768709,"SK","SVK"
