"ISO_2","ISO_3","country","year","corporate_rate","loss_carryback","loss_carryforward","machines_cost_recovery","buildings_cost_recovery","intangibles_cost_recovery","inventory","allowance_corporate_equity","patent_box","r_and_d_credit","digital_services_tax","corporate_alt_minimum","corporate_surtax","corporate_other_rev","top_income_rate","threshold_top_income_rate","tax_wedge","personal_surtax","personal_other_rev","capital_gains_rate","dividends_rate","vat_rate","vat_threshold","vat_base","property_tax","property_tax_collections","net_wealth","estate_or_inheritance_tax","transfer_tax","asset_tax","capital_duties","financial_transaction_tax","dividends_exemption","capital_gains_exemption","country_limitations","dividends_withholding_tax","interest_withholding_tax","royalties_withholding_tax","tax_treaties","cfc_rules","thin_capitalization_rules","minimum_tax"
"FR","FRA","France",2017,0.44433333,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.405,0,3,1,1.14,0.550875,14.830284,1.26766106,0,0,0.3444675,0.44001,20,100243.9024,0.485072745,0.5,1.18712282594302,1,1,1,1,1,1,0.95,0.88,1,0.3,0,0.3333,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2017,0.19,1,50,0.758823529411765,0,0.826923076923077,0,0,1,0.195,0,1,0,0,0.47,4.042911,1.370785781,0,0,0.2,0.381,20,118840.5797,0.452043696,0.5,1.77128241982673,0,1,1,1,0,1,1,1,0,0,0.2,0.2,126,0.5,1,0
"GR","GRC","Greece",2017,0.29,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,0,0.085,0,0,0,0.978,0.55,11.59406,1.249529223,0,0,0.15,0.15,24,16393.44262,0.389070267,0.5,1.01480789438925,0,1,1,1,1,0,1,0,1,0.15,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2017,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.285,1,1,0,0.068,0.335,0,1,0,0.186,0.15,0.15,27,44822.94935,0.591270564,0.5,0.294573994339444,0,1,1,1,0,0,1,1,0,0,0,0,80,0.666666666666667,0.5,0
"IE","IRL","Ireland",2017,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0.007,0.52,1.566533,1.497292839,0,0,0.33,0.51,23,88339.22261,0.476921995,0.5,0.472668020076424,0,1,1,0,0,1,0,1,1,0.2,0.2,0.2,72,0,0,0
"IL","ISR","Israel",2017,0.24,0,100,0.737888702767901,0.479318672008477,0.787075165170195,0.5,0,1,-0.01,0,0,0,2.296,0.5,5.59539,1.720150871,0,0,0.28,0.27,17,25517.01031,0.637500047,0.5,1.21113627174583,0,0,1,0,0,0,1,1,0,0.3,0.24,0.24,54,0.333333333333333,0,0
"IS","ISL","Iceland",2017,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,7.751,0.4624,1.261743,1.269719958,0,9.816,0.2,0.2,24,7032.348805,0.508235636,0,0.82711793434808,0,1,0,1,0,0,1,1,0,0.18,0.1,0.2,41,0.666666666666667,1,0
"IT","ITA","Italy",2017,0.278064,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.04,0,NA,0,5.042,0.52765573,9.797844,1.211889664,0,0,0.26,0.26,22,40000,0.374668738,0,0.649033792104975,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,97,0.666666666666667,1,0
"JP","JPN","Japan",2017,0.2997,0.5,4.95,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0625,0,1,1,0.221,0.56077165,8.632352,1.068756358,1,0,0.204,0.2032,8,94939.71328,0.73067772,0.5,0.788106089541076,0,1,1,0,1,0,0.95,0,0,0.2042,0.2042,0.2042,63,0.333333333333333,0.5,0
"KR","KOR","Korea",2017,0.242,0.5,8,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.135,0,4,0,0,0.45309835,4.27601,1.303592402,1,0,0,0.3784,10,26928.47125,0.604802288,0,0.33042058563119,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,91,0.5,0.5,0
"LT","LTU","Lithuania",2017,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,0,0.28,0,2,0,0,0.24,0.256148,1.095157139,0,0,0.15,0.15,21,100223,0.511686888,0.5,0.226023743654466,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,53,0.333333333333333,0.5,0
"LU","LUX","Luxembourg",2017,0.2708,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,0,-0.01,0,1,1,0.149,0.4718,2.902134,1.362865206,1,0,0,0.21,17,27777.77778,0.743182409,0.5,0.0478543583234027,0,1,1,1,0,0,1,1,0,0.15,0,0,79,0,0.5,0
"LV","LVA","Latvia",2017,0.15,0,75,0.905263157894737,0.614285714285714,0.869865253929667,0.5,0,0,0.28,0,0,0,0,0.23,0.13215,1.057166731,0,0,0.15,0.1,21,98619.32939,0.51717417,0.5,0.405497761881585,0,0,1,0,0,0,1,1,1,0,0,0,59,0,0.5,0
"MX","MEX","Mexico",2017,0.3,0,10,0.737888702767901,0.547953910556565,0.737888702767901,1,0,0,-0.01,0,0,0,0.973,0.35,26.87409,1.213446421,0,13.856,0.1,0.17142857,16,0,0.297094796,0.5,0.095980029507108,0,0,1,0,0,0,0,0,0,0.1,0.4,0.4,55,0.666666666666667,0.5,0
"NL","NLD","Netherlands",2017,0.25,1,9,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,1,0,0,0.52197272,1.393037,1.391129012,0,0,0.3,0.25,21,1620.481928,0.487597336,0.5,0.481683941459032,0,1,1,1,0,0,1,1,0,0.15,0,0,96,0,0,0
"NO","NOR","Norway",2017,0.24,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.225,0,0,0,0,0.4672,1.616283,1.237962157,0,0,0.298,0.2976,25,5102.040816,0.560195951,0.5,0.168856847682842,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2017,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,-0.02,0,0,0,3.704,0.33,1.203228,1.455484828,0,0,0,0.06944444,15,40816.32653,0.969339279,0.5,1.24397266845235,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2017,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,0,0,0.04,0,1,0,0,0.39908085,2.110023,1.041575282,0,0,0.19,0.19,23,83333.33333,0.435196736,0.5,0.884786137084212,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,84,0.5,1,0
"PT","PRT","Portugal",2017,0.295,0,3.5,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,0,3,0,0.552,0.610269,15.980727,1.307288674,0,0,0.28,0.28,23,16949.15254,0.496696127,0.5,0.394856750278093,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,68,0.666666666666667,1,0
"SE","SWE","Sweden",2017,0.22,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.6012,1.503143,1.210257676,0,0.011,0.3,0.3,25,0,0.566218117,0.5,0.373191007842291,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,0.5,0
"SI","SVN","Slovenia",2017,0.19,0,50,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.17,0,1,0,0.016,0.6105,5.194874,1.216633668,0,0,0,0.25,22,83333.33333,0.584130102,0,0.228998163399597,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,57,0,0.5,0
"SK","SVK","Slovak Republic",2017,0.21,0,4,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,0,0.095,0,3,0,0.622,0.3505,3.576551,1.12090181,0,0,0,0.07,20,99580,0.515875035,0.5,0.219593818071552,0,0,0,1,0,0,1,0,1,0.35,0.19,0.19,67,0,1,0
"TR","TUR","Turkey",2017,0.2,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,0,0,0,0,0.455,3.460417,1.223222696,0,0,0,0.175,18,0,0.416593508,0.5,0.117323504355126,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,83,0.666666666666667,0.5,0
"US","USA","United States",2017,0.38906474,2,20,0.93846273303009,0.34958311169213,0.632751338890881,1,0,0,0.0575,0,1,0,0,0.486,8.088075,1.250915283,0,0,0.2851,0.28506064,7.4,0,0.352830724,0.5,1.56684775561623,0,1,1,1,0,0,0,0,0,0.3,0.3,0.3,66,0.333333333333333,0.5,0
"AT","AUT","Austria",2018,0.25,0,75,0.813463195231154,0.338474732816403,0.737888702767901,1,0,0,0.15,0,2,0,0.761,0.55,23.826478,1.108220815,0,0,0.275,0.275,20,37457.43898,0.594006144,0,0.09036615304777,0,0,1,1,0,0,1,1,0,0.275,0,0.2,88,0,0.5,0
"AU","AUS","Australia",2018,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1375,0,3,0,0,0.47,2.15994,1.393255153,0,0,0.234,0.24285714,10,50950.98312,0.486281263,1,0.745729849488504,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,44,0.333333333333333,0.5,0
"BE","BEL","Belgium",2018,0.2958,0,100,0.875897349190039,0.622404878792567,1.06986525392967,1,1,1,0.15,0,1,1,0.034,0.60215738,1.044424,1.241019902,0,0,0,0.3,21,31109.15331,0.469022186,0.5,0.570242685258736,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0,0.5,0
"CA","CAN","Canada",2018,0.2678,3,20,0.965116279069767,0.614285714285714,0.43,0.5,0,0,0.2125,0,1,0,1.005,0.535296,3.278689,1.250374709,0,0,0.2675,0.39343524,12.4,23975.88985,0.560492101,0.5,1.47343879669396,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,95,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2018,0.21148581,0,7,0.86,0.554838709677419,0.905263157894737,1,0,0,-0.01,0,0,0,4.44,0.41721638,3.357612,1.37659721,0,0,0,0.21135,7.7,81953.37509,0.669183271,0.5,0.0691833809877439,1,1,1,1,1,1,1,1,0,0.35,0.35,0,92,0,0.5,0
"CL","CHL","Chile",2018,0.27,0,100,0.632611659769417,0.338474732816403,0,0.5,0,0,0.295,0,1,0,3.83,0.35,7.727266,1.087425116,0,0,0.35,0.2390411,19,0,0.64387068,0.5,0.398286311669548,0,1,0,1,0,0,0,0,1,0.35,0.35,0.15,32,0.666666666666667,0.5,0
"CO","COL","Colombia",2018,0.37,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.315,0,3,1,1.278,0.33,11.615895,0,0,9.371,0.1,0.1,19,0,0.384774138,0.5,0.45504342934108,1,1,1,0,0,1,0,0,0,0.1,0.15,0.264,9,0.333333333333333,0.5,0
"CR","CRI","Costa Rica",2018,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,3,0,3.453,0.24107123,1.973903,1.065475859,0,29.336,0,0.15,13,0,0.444480445,0.5,0.192392439948093,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,2,0,0,0
"CZ","CZE","Czech Republic",2018,0.19,0,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,3e-06,1.124119193,0,0,0,0.15,21,76296.53564,0.595785369,0.5,0.0926637802192891,0,1,1,0,0,0,1,1,1,0.15,0.15,0.15,88,0,0.5,0
"DE","DEU","Germany",2018,0.29897059,1,60,0.737888702767901,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.464008,1.094021723,1,0,0.26375,0.26375,19,22456.28083,0.560202274,0.5,0.202330266822142,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,94,0.333333333333333,1,0
"DK","DNK","Denmark",2018,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.01,0,0,0,3.574,0.558584,1.265165,1.240013222,0,0,0.42,0.42,25,6907.636337,0.594023615,0.5,0.713566615593007,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,73,0.666666666666667,0.5,0
"EE","EST","Estonia",2018,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.2,0.146415,1.056981323,0,0,0.2,0,20,72611.88584,0.731127305,1,0.13759745432411,0,0,0,0,0,0,1,1,1,0,0,0.1,56,0,0,0
"ES","ESP","Spain",2018,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,0,1,0,0,0.435,2.442919,1.23886956,0,0,0.23,0.23,21,0,0.432843398,0.5,0.555048249742934,1,1,1,0,1,0,1,1,1,0.19,0.19,0.24,93,0.333333333333333,1,0
"FI","FIN","Finland",2018,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.58435142,1.844204,1.305275289,0,0,0.34,0.289,24,11062.41192,0.547143098,0.5,0.333776843777665,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.5,1,0
"FR","FRA","France",2018,0.34433333,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.405,0,2,1,1.045,0.55572,14.779185,1.274086928,0,0,0.34,0.34,20,103912.924,0.485566301,0.5,1.21191834665995,0.5,1,1,1,1,1,0.95,0.88,1,0.3,0,0.333,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2018,0.19,1,50,0.758823529411765,0,0.826923076923077,0,0,1,0.185,0,1,0,0,0.47,3.894003,1.367957254,0,0,0.2,0.381,20,119167.287,0.446953761,0.5,1.77214108654731,0,1,1,1,0,1,1,1,0,0,0.2,0.2,129,0.5,1,0
"GR","GRC","Greece",2018,0.29,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,0,0.09,0,0,0,1.242,0.55,11.707338,1.249624448,0,0,0.15,0.15,24,16710.69936,0.444230236,0.5,1.08957264663241,0,1,1,1,1,0,1,0,1,0.15,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2018,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.21,1,1,0,0.052,0.335,0,1,0,0.183,0.15,0.15,27,57601.50252,0.553981089,0.5,0.300380589245405,0,1,1,1,0,0,1,1,0,0,0,0,80,0.333333333333333,0.5,0
"IE","IRL","Ireland",2018,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0.007,0.52,1.539297,1.495471365,0,0,0.33,0.51,23,92218.1414,0.483681479,0.5,0.415208624259299,0,1,1,0,0,1,0,1,1,0.2,0.2,0.2,72,0,0,0
"IL","ISR","Israel",2018,0.23,0,100,0.737888702767901,0.479318672008477,0.787075165170195,0.5,0,1,-0.01,0,0,0,1.859,0.5,4.3262,1.731977943,0,0,0.28,0.33,17,26132.38901,0.647576627,0.5,1.2026892297197,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,54,0.333333333333333,0,0
"IS","ISL","Iceland",2018,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,3.09,0.4624,1.229826,1.268299445,0,6.758,0.22,0.22,24,14202.1556,0.531563328,0,0.896893804947586,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,44,0.666666666666667,1,0
"IT","ITA","Italy",2018,0.278064,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.09,0,NA,0,3.982,0.52765573,2.712898,1.212260719,0,0,0.26,0.26,22,90380.96271,0.374172483,0,0.560236467798025,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.666666666666667,1,0
"JP","JPN","Japan",2018,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.222,0.56077165,8.595115,1.066994096,1,0,0.204,0.2032,8,100407.5684,0.716040963,0.5,0.802300721688643,0,1,1,1,1,0,0.95,0,0,0.2,0.2,0.2,66,0.333333333333333,0.5,0
"KR","KOR","Korea",2018,0.275,0.5,7,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.13,0,3,0,0,0.47428142,12.88879,1.277464173,1,0,0,0.4028,10,27364.38899,0.661216373,0,0.331765291574061,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,93,0.5,0.5,0
"LT","LTU","Lithuania",2018,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.24,0.364149,1.138422259,0,0,0.15,0.15,21,97563.0908,0.512844613,0.5,0.215870196049933,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,53,0.333333333333333,0.5,0
"LU","LUX","Luxembourg",2018,0.2601,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,1,1,0.17,0.4718,3.679296,1.393920847,1,0,0,0.21,17,33690.37646,0.757760645,0.5,0.0473912346038307,0,1,1,1,0,0,1,1,0,0.15,0,0,80,0,0.5,0
"LV","LVA","Latvia",2018,0.2,100,100,1,1,1,1,1,0,0.28,0,0,0,0,0.402,0.140346,1.063484027,0,0,0.2,0,21,79773.92071,0.54078423,0.5,0.449163017563437,0,0,1,0,0,0,1,1,1,0,0,0,61,0,1,0
"MX","MEX","Mexico",2018,0.3,0,10,0.737888702767901,0.547953910556565,0.737888702767901,1,0,0,0.0575,0,0,0,1.328,0.35,25.660191,1.185681953,0,13.011,0.1,0.17142857,16,0,0.310811763,0.5,0.0904683169932924,0,0,1,0,0,0,0,0,0,0.1,0.35,0.35,58,0.666666666666667,0.5,0
"NL","NLD","Netherlands",2018,0.25,1,9,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,1,NA,0,0.52378095,1.38825,1.413497995,0,0,0.3,0.25,21,1650.193361,0.514299988,0.5,0.487261305310382,0,1,1,1,0,0,1,1,0,0.15,0,0,96,0,0,0
"NO","NOR","Norway",2018,0.23,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.2225,0,0,0,0,0.466,1.632658,1.243311408,0,0,0.3059,0.3059,25,4916.693512,0.567706046,0.5,0.180349897587768,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2018,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,-0.02,0,0,0,3.24,0.33,1.174848,1.44000731,0,0,0,0.06944444,15,40813.16143,0.953878233,0.5,1.22177910582921,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2018,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,0,0,0.0875,0,1,0,0,0.39908085,1.973042,1.038771492,0,0,0.19,0.19,23,111214.7262,0.454338435,0.5,0.864227054878312,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,84,0.5,1,0
"PT","PRT","Portugal",2018,0.315,0,3.5,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,0,3,0,0.622,0.5817,15.622325,1.290186892,0,0,0.28,0.28,23,16886.44373,0.492983413,0.5,0.388171217373408,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,76,0.666666666666667,1,0
"SE","SWE","Sweden",2018,0.22,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.6012,1.49517,1.207649911,0,0.049,0.3,0.3,25,3296.890966,0.582235045,0.5,0.370414634551008,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,0.5,0
"SI","SVN","Slovenia",2018,0.19,0,50,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,1,0,0.018,0.6105,5.056709,1.163369459,0,0,0,0.25,22,83256.73714,0.575531867,0,0.242324406425567,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,58,0,0.5,0
"SK","SVK","Slovak Republic",2018,0.21,0,4,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.09,0,0,0,0.667,0.3505,3.443444,1.116411303,0,0,0,0.07,20,100763.365,0.496889348,0.5,0.225667717299815,0,0,0,1,0,0,1,1,1,0.35,0.19,0.19,69,0,1,0
"TR","TUR","Turkey",2018,0.22,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,0,0,0,0,0.455,3.125218,1.205962008,0,0,0,0.175,18,0,0.40009435,0.5,0.117035995381575,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,83,0.666666666666667,0.5,0
"US","USA","United States",2018,0.2583858,5,100,1,0.34958311169213,0.632751338890881,1,0,1,0.0575,0,2,0,0,0.46,7.93496,1.246414539,0,0,0.2888,0.28881436,7.4,0,0.351487341,0.5,1.59018133034659,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2019,0.25,0,75,0.813463195231154,0.338474732816403,0.737888702767901,1,0,0,0.17,0,2,0,0.705,0.55,23.289873,1.101848921,0,0,0.275,0.275,20,37457.43898,0.595733399,0,0.0919626145124217,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,0.5,0
"AU","AUS","Australia",2019,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1375,0,2,0,0,0.47,2.098449,1.377829938,0,0,0.235,0.24285714,10,50950.98312,0.484845457,1,0.762226130771449,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,44,0.333333333333333,0.5,0
"BE","BEL","Belgium",2019,0.2958,0,70,0.875897349190039,0.622404878792567,1.06986525392967,1,1,1,0.155,0,1,1,0.032,0.60215738,1.049507,1.27428541,0,0,0,0.3,21,31109.15331,0.469578365,0.5,0.560720604987697,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0,1,0
"CA","CAN","Canada",2019,0.2662,3,20,1,0.635714285714286,0.518965517241379,0.5,0,0,0.2125,0,1,0,1.057,0.535296,3.211679,1.250037474,0,0,0.2675,0.39344076,12.4,23975.88985,0.490859648,0.5,1.46095738362358,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2019,0.21148581,0,7,0.86,0.554838709677419,0.905263157894737,1,0,0,-0.01,0,0,0,6.551,0.4167,3.318929,1.370747533,0,0,0,0.21135,7.7,81953.37509,0.676394963,0.5,0.0667828502740446,1,1,1,1,1,1,1,1,0,0.35,0.35,0,93,0,0.5,0
"CL","CHL","Chile",2019,0.27,0,100,0.632611659769417,0.338474732816403,0,0.5,0,0,0.285,0,1,0,3.744,0.35,7.705428,1.232156356,0,0,0.35,0.2390411,19,0,0.647387702,0.5,0.402519249877527,0,1,0,1,0,0,0,0,1,0.35,0.35,0.15,33,0.666666666666667,0.5,0
"CO","COL","Colombia",2019,0.33,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.305,0,3,0,1.28,0.38999999,11.452119,0,0,7.641,0.1,0.15,19,0,0.371582512,0.5,0.467599710462458,1,1,1,0,0,1,1,0,0,0.15,0.15,0.264,9,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2019,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,3.442,0.26401644,1.976605,1.064664018,0,28.879,0.15,0.15,13,0,0.42138759,0.5,0.196075437184129,0,0,1,1,1,1,1,1,0,0.15,0.15,0.25,2,0,0,0
"CZ","CZE","Czech Republic",2019,0.19,0,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,3e-06,1.114420952,0,0,0,0.15,21,76296.53564,0.616986817,0.5,0.0911956699156395,0,1,1,0,0,0,1,1,1,0.15,0.15,0.15,89,0.333333333333333,1,0
"DE","DEU","Germany",2019,0.29937781,1,60,0.737888702767901,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.390284,1.095683142,1,0,0.26375,0.26375,19,22456.28083,0.562305937,0.5,0.200482948204758,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,0
"DK","DNK","Denmark",2019,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.005,0,0,0,3.256,0.55886,1.287778,1.244551386,0,0,0.42,0.42,25,6907.636337,0.606855942,0.5,0.694549034895502,0,1,1,0,0,0,1,1,1,0.22,0.22,0.22,75,0.666666666666667,1,0
"EE","EST","Estonia",2019,0.2,100,100,1,1,1,1,1,0,0,0,1,0,0,0.2,0.387521,1.198263047,0,0,0.2,0,20,72611.88584,0.745507632,1,0.128055794542678,0,0,0,0,0,0,1,1,1,0,0,0.1,58,0.333333333333333,1,0
"ES","ESP","Spain",2019,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,0,1,0,0,0.435,2.409777,1.234794263,0,0,0.23,0.23,21,0,0.439305739,0.5,0.558633022547583,1,1,1,0,1,0,1,1,1,0.19,0.19,0.24,93,0.333333333333333,1,0
"FI","FIN","Finland",2019,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.58528973,1.842791,1.3105573,0,0,0.34,0.289,24,11062.41192,0.561295789,0.5,0.34500709654085,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.666666666666667,1,0
"FR","FRA","France",2019,0.34433333,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.405,1,2,1,1.048,0.55572,14.63573,1.273160317,0,0,0.34,0.34,20,103912.924,0.498214328,0.5,1.2132403774638,0.5,1,1,1,0,1,0.95,0.88,1,0.3,0,0.333,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2019,0.19,1,50,0.758823529411765,0.278958448750364,0.826923076923077,0,0,1,0.19,0,1,0,0,0.47,3.785407,1.369055285,0,0,0.2,0.381,20,119167.287,0.453133651,0.5,1.77643537770578,0,1,1,1,0,1,1,1,0,0,0.2,0.2,129,0.5,1,0
"GR","GRC","Greece",2019,0.24,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,0,0.09,0,0,0,1.242,0.55,11.700915,1.248469919,0,0,0.15,0.1,24,16710.69936,0.424655512,0.5,1.1194166563592,0,1,1,1,1,0,1,0,1,0.1,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2019,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.1975,1,1,0,0.056,0.335,0,1,0,0.176,0.15,0.15,27,57601.50252,0.560165371,0.5,0.299035507020923,0,1,1,1,0,0,1,1,0,0,0,0,81,0.333333333333333,1,0
"IE","IRL","Ireland",2019,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0.007,0.52,1.483161,1.479867732,0,0,0.33,0.51,23,92218.1414,0.478153606,0.5,0.375481623170412,0,1,1,0,0,1,0,1,1,0.2,0.2,0.2,73,0.333333333333333,0,0
"IL","ISR","Israel",2019,0.23,0,100,0.737888702767901,0.479318672008477,0.787075165170195,0.5,0,1,-0.01,0,0,0,4.725,0.5,4.31824,1.739883823,0,0,0.28,0.33,17,26132.38901,0.638253366,0.5,1.20428904937781,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,56,0.333333333333333,0,0
"IS","ISL","Iceland",2019,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,4.067,0.4624,1.282301,1.269472794,0,9.139,0.22,0.22,24,14202.1556,0.568359307,0,0.985553573018685,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,45,0.666666666666667,1,0
