"ISO_2","ISO_3","country","year","corporate_rate","loss_carryback","loss_carryforward","machines_cost_recovery","buildings_cost_recovery","intangibles_cost_recovery","inventory","allowance_corporate_equity","patent_box","r_and_d_credit","digital_services_tax","corporate_alt_minimum","corporate_surtax","corporate_other_rev","top_income_rate","threshold_top_income_rate","tax_wedge","personal_surtax","personal_other_rev","capital_gains_rate","dividends_rate","vat_rate","vat_threshold","vat_base","property_tax","property_tax_collections","net_wealth","estate_or_inheritance_tax","transfer_tax","asset_tax","capital_duties","financial_transaction_tax","dividends_exemption","capital_gains_exemption","country_limitations","dividends_withholding_tax","interest_withholding_tax","royalties_withholding_tax","tax_treaties","cfc_rules","thin_capitalization_rules","minimum_tax"
"IE","IRL","Ireland",2024,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0,0,1,0.23,0,2,0,0,0.52025,1.207122,1.44007164098438,0,0,0.33,0.51,23,106666.666666667,0.506508559039277,0.5,0.275003608832043,0,1,1,0,0,1,0,1,1,0.25,0.2,0.2,74,0.333333333333333,1,0.5
"IL","ISR","Israel",2024,0.23,0,100,0.901030024355631,0.478865241362287,0.835370889649727,0.5,0,1,-0.01,0,0,0,0.696946,0.5,3.501635,1.78397498064137,0,0,0.28,0.33,17,33426.1838440111,0.693691687481851,0.5,0.356054267951279,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,60,0.333333333333333,0,0
"IS","ISL","Iceland",2024,0.21,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.36,0,1,0,1.598535,0.4628,1.325903,1.32843105339243,0,2.9258,0.22,0.22,24,14269.4063926941,0.508696681194142,0,0.00999271270678127,0,1,1,1,0,0,1,1,0,0.21,0.13,0.22,47,0.666666666666667,1,0
"IT","ITA","Italy",2024,0.2781,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,0,0,0.09,1,2,0,1.804689,0.52765573,1.562364,1.31727670545453,0,0,0.26,0.26,22,141666.666666667,0.44837702973277,0,0.651026782908979,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,101,0.5,1,1
"JP","JPN","Japan",2024,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,2,1,0.070106,0.5620933,7.898953,1.08696350717722,1,0,0.20315,0.20315,10,105618.926911703,0.718207441708759,0.5,0.00630624292470381,0,1,1,1,1,0,0.95,0,0,0.2042,0.2042,0.2042,77,0.5,1,0.5
"KR","KOR","Korea",2024,0.264,0.5,12,0.921720532319392,0.547953910556565,0.813463195231154,1,0,1,0.155,0,4,0,0,0.51976562,19.508361,1.28981171159366,1,0,0,0.4445,10,59973.7614793528,0.731160097241425,0,0.00041042661160173,0,1,1,0,1,1,0.95,0,1,0.22,0.22,0.22,95,0.5,1,0.5
"LT","LTU","Lithuania",2024,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.3898,4.39365,1.17169616910806,0,0,0.2,0.15,21,93750,0.607739297264845,0.5,0.247279134120845,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,58,0.333333333333333,1,0
"LU","LUX","Luxembourg",2024,0.2494,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,2,1,0.038309,0.4718,3.170297,1.38650205418208,1,0,0,0.21,17,42168.6746987952,0.885999014436643,0.5,0.0506645312069689,0,1,1,1,0,0,1,1,0,0.15,0,0,87,0.333333333333333,1,0.5
"LV","LVA","Latvia",2024,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.314,3.906599,1.16288933964669,0,0,0.2,0,21,98039.2156862745,0.687578120850568,0.5,0.423910409801928,0,0,1,0,0,0,1,1,1,0,0,0,63,0.333333333333333,1,0
"MX","MEX","Mexico",2024,0.3,0,10,0.795219524916135,0.630382676079967,0.795219524916135,0.5,0,0,0.055,0,0,0,0.26152,0.35,21.48079,1.19421738601889,0,2.309495,0.1,0.17142857,16,0,0.333497786076346,0.5,0.00616451271369998,0,0,1,0,0,0,0,0,0,0.1,0.35,0.35,60,0.666666666666667,1,0
"NL","NLD","Netherlands",2024,0.258,0.5,50,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,2,0,0.005836,0.52576584,1.198127,1.48791585519875,0,0,0.36,0.33,21,27027.027027027,0.551028820970534,0.5,0.526846409057906,0,1,1,1,0,0,1,1,0,0.15,0,0,97,0.333333333333333,1,1
"NO","NOR","Norway",2024,0.22,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.22,0,1,0,0,0.474,1.754441,1.30200731381933,0,0,0.378,0.3784,25,5624.29696287964,0.550546362091247,0.5,0.0206848889195269,1,0,1,0,0,0,0.97,1,1,0.25,0.15,0.15,83,0.5,1,0.5
"NZ","NZL","New Zealand",2024,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,0.18,0,0,0,0.954083,0.39,2.249475,1.51919952490833,0,0,0,0.152771,15,41095.8904109589,0.978388905951469,0.5,0.818009304861082,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2024,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,1,1,0.32,1,2,0,0,0.4543866,1.479211,1.26275188094196,0,0,0.19,0.19,23,106382.978723404,0.45361283602798,0.5,0.205914747664174,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,88,0.5,1,0
"PT","PRT","Portugal",2024,0.315,0,65,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,1,6,0,0.142644,0.5817,12.150613,1.22352610352406,0,0,0.28,0.28,23,27285.3863234353,0.569944645626167,0.5,0.429070542610096,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,78,0.5,1,1
"SE","SWE","Sweden",2024,0.206,0,100,0.86,0.479318672008477,0.86,0,0,0,0.105,0,1,0,0,0.5237,1.139588,1.21539635003086,0,0.034177,0.3,0.3,25,9400.70505287897,0.611851298716142,0.5,0.0356991209432053,0,0,1,1,0,0,1,1,0,0.3,0,0,83,0.666666666666667,1,1
"SI","SVN","Slovenia",2024,0.22,0,63,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,1,0,0.005195,0.6105,3.617203,1.1533352701207,0,0,0,0.25,22,92592.5925925926,0.57893894651984,0,0.303973583696488,0,1,1,0,0,0,0.95,0.475,1,0.15,0.15,0.15,60,0.333333333333333,0.5,0.5
"SK","SVK","Slovak Republic",2024,0.21,0,2.5,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.25,0,2,0,0.286028,0.3505,2.993728,1.1253738935045,0,0,0,0.07,20,97627.4509803922,0.512186004637708,0.5,0.28682641065498,0,0,0,1,0,0,1,1,1,0.35,0.19,0.19,71,0.5,1,0
"TR","TUR","Turkey",2024,0.25,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,1,2,0,0,0.408,5.48864,1.26459767434139,0,0,0,0.2,20,0,0.454895107781586,0.5,0.00827565112299467,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,89,0.666666666666667,0.5,0
"US","USA","United States",2024,0.25631375,0,80,0.950770186424072,0.34958311169213,0.632751338890881,1,0,1,0.0275,0,2,0,0,0.46,8.825954,1.24659087064859,0,0,0.2887,0.28726466,7.5,0,0.380023476418401,0.5,1.76494883200868,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2025,0.23,0,75,0.884365027341364,0.855181259045101,0.737888702767901,1,0,0,0.17,1,3,0,0.278226,0.55,17.439889,1.13356166804795,0,0,0.275,0.275,20,75017.424501782,0.61744949253635,0,0.109008909583687,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,1,1
"AU","AUS","Australia",2025,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1525,0,3,0,0,0.47,1.74835,1.33292112431931,0,0,0.235,0.24285714,10,54350.3072966375,0.470727104548558,1,0.687916317861128,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,48,0.333333333333333,1,1
"BE","BEL","Belgium",2025,0.25,0,70,0.869865253929667,0.547953910556565,0.869865253929667,1,0,1,0.155,0,2,0,0.018618,0.60042399,1.02899,1.2840256352515,0,0,0,0.3,21,34879.9571395087,0.429945797047528,0.5,0.754824619133485,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0.666666666666667,1,1
"CA","CAN","Canada",2025,0.26,3,20,1,0.635714285714286,1,0.5,0,0,0.2125,0,2,0,0.438099,0.535296,2.754178,1.22838040883386,0,0,0.2675,0.39343524,12.3,26420.4050071952,0.537479710084834,0.5,1.16996020126563,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,1
"CH","CHE","Switzerland",2025,0.19607821,0,7,0.86,0.554838709677419,0.905263157894737,1,0,1,-0.01,0,1,0,1.072597,0.4141,3.08328,1.36116659580931,0,0,0,0.22155,8.1,102786.648836609,0.676994717621832,0.5,0.0876042232734718,1,1,1,1,1,1,1,1,0,0.35,0.35,0,110,0,0.5,0.5
"CL","CHL","Chile",2025,0.27,0,100,0.705977756078566,0.42321653857669,0,0.5,0,0,0.275,0,0,0,0.107054,0.39999999,18.576002,1.08773656195673,0,0,0.4,0.2390411,19,0,0.671094874767033,0.5,0.00081476109960549,0,1,0,1,0,0,0,0,1,0.1745,0.35,0.3,37,0.5,0.5,0
"CO","COL","Colombia",2025,0.35,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.0725,1,3,0,0.1544,0.38999999,51.543977,0,0,1.601593,0.15,0.2,19,0,0.385309897515409,0.5,0.0001356622501093,1,1,1,0,1,1,0,0,0,0.2,0.2,0.2,14,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2025,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,1.212838,0.32926154,5.965382,1.06389558974598,0,7.993262,0.15,0.15,13,0,0.50135878720838,0.5,0.00048984463983263,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,4,0,1,0
"CZ","CZE","Czech Republic",2025,0.21,2,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.205,0,1,0,0,0.346,2.866303,1.10556284383014,0,0,0.23,0.23,21,154336.457026055,0.599490405052282,0.5,0.00408693804031715,0,1,0,0,0,0,1,1,1,0.15,0.15,0.15,98,0.333333333333333,1,1
"DE","DEU","Germany",2025,0.30133026,2,70,0.876514043282575,0.391406012913837,0.869865253929667,1,0,0,0.2625,0,1,1,0,0.47475,4.424168,1.06197269334729,1,0,0.26375,0.26375,19,35060.900784663,0.542266003055413,0.5,0.232467657717147,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,1
"DK","DNK","Denmark",2025,0.22,0,60,0.826923076923077,0.391406012913837,0.81340644290143,0,0,0,0.01,1,1,0,0.518008,0.559044,1.238198,1.21686790747069,0,0,0.42,0.42,25,8025.57526119636,0.628247525193823,0.5,0.10422525848821,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,77,0.666666666666667,1,1
"EE","EST","Estonia",2025,0.22,100,100,1,1,1,1,1,0,0.04,0,1,0,0,0.22,0.311485,1.24165317703703,0,0,0.22,0,24,68524.5969040587,0.698596745768434,1,0.103683409804141,0,0,0,0,0,0,1,1,1,0,0,0.1,63,0.333333333333333,1,0
"ES","ESP","Spain",2025,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,1,3,0,0,0.48575712,9.358409,1.35699639899241,0,0,0.3,0.3,21,0,0.444506515361857,0.5,0.629750222321542,1,1,1,0,1,1,0.95,0.95,1,0.19,0.19,0.24,95,0.333333333333333,1,1
"FI","FIN","Finland",2025,0.2,0,10,0.934782608695652,0.518965517241379,0.737888702767901,0,0,0,0.105,0,1,0,0,0.5689547,2.973185,1.28289622911306,0,0,0.34,0.289,25.5,26084.9377743809,0.565013360143709,0.5,0.419017163741482,0,1,1,0,0,1,1,1,1,0.2,0,0.2,77,0.5,1,1
"FR","FRA","France",2025,0.3613,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.3425,1,4,1,0.862494,0.55572,12.941798,1.28336233011447,0,0,0.34,0.34,20,122246.575657687,0.507768243185266,0.5,1.11994161766957,0.5,1,1,1,0,1,0.95,0.88,1,0.25,0,0.25,123,0.666666666666667,1,1
"GB","GBR","United Kingdom",2025,0.25,1,50,1,0.391406012913837,0.826923076923077,0,0,1,0.18,1,3,0,0,0.47,2.235356,1.44549082483935,0,0,0.24,0.3935,20,132475.285999423,0.468135103490588,0.5,2.4556388988484,0,1,1,1,0,1,1,1,0,0,0.2,0.2,132,0.5,1,1
"GR","GRC","Greece",2025,0.22,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,1,0.23,0,1,0,0.402315,0.532198,1.738306,1.27909169276882,0,0,0,0.05,24,19273.1702052207,0.45891448874157,0.5,1.19229463155972,0,1,1,1,1,1,1,1,1,0.05,0.15,0.2,58,0.333333333333333,1,1
"HU","HUN","Hungary",2025,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.17,0,1,0,0.069627,0.335,0,1,0,0.050353,0.15,0.15,27,100585.758369818,0.576275432741236,0.5,0.00071148252691484,0,1,1,1,0,1,1,1,0,0,0,0,83,0.333333333333333,1,1
"IE","IRL","Ireland",2025,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0,0,1,0.27,0,2,0,0,0.521,1.162416,1.44588366531452,0,0,0.33,0.51,23,112456.472729967,0.474366011535741,0.5,0.289996296719736,0,1,1,0,0,1,1,1,1,0.25,0.2,0.2,74,0.333333333333333,1,1
"IL","ISR","Israel",2025,0.23,0,100,0.901030024355631,0.478865241362287,0.835370889649727,0.5,0,1,-0.01,0,0,0,0.699542,0.5,3.44034,1.72977319168779,0,0,0.3,0.35,18,33341.3352537942,0.595528355448906,0.5,0.314215894607066,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,60,0.333333333333333,0,0
"IS","ISL","Iceland",2025,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.365,0,1,0,1.821879,0.4629,1.332212,1.3439005034351,0,3.010555,0.22,0.22,24,13717.9815109594,0.548473043652968,0,0.0101143404607155,0,1,1,1,0,0,1,1,0,0.2,0.12,0.2,47,0.666666666666667,1,0
"IT","ITA","Italy",2025,0.2781,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,0,0,0.09,1,2,0,1.722392,0.52237873,1.509617,1.30582356030921,0,0,0.26,0.26,22,139165.172687607,0.431719388591735,0,0.675827656867692,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,103,0.5,1,1
"JP","JPN","Japan",2025,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,1,0.0875,0,1,1,0.068078,0.56187302,7.669291,1.11691733369185,1,0,0.20315,0.20315,10,105141.59981755,0.691343759732456,0.5,0.00596059782925888,0,1,1,1,1,0,0.95,0,0,0.2042,0.2042,0.2042,80,0.5,1,0.5
"KR","KOR","Korea",2025,0.264,0.5,12,0.921720532319392,0.547953910556565,0.813463195231154,1,0,1,0.145,0,4,0,0,0.51976561,18.991063,1.27460327314538,1,0,0,0.4445,10,57217.9679186268,0.64227251527312,0,0.00033190088730214,0,1,1,0,1,1,0.95,0,1,0.22,0.22,0.22,96,0.5,1,0.5
"LT","LTU","Lithuania",2025,0.16,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.3898,4.443889,1.23987675903441,0,0,0.2,0.15,21,90189.9400136688,0.578019644217534,0.5,0.261733035991122,0,1,0,0,0,0,1,1,1,0.16,0.1,0.1,58,0.333333333333333,1,0
"LU","LUX","Luxembourg",2025,0.2387,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,2,1,0.030318,0.4718,3.25869,1.38835897371381,1,0,0,0.21,17,59335.7716379758,0.846432462463598,0.5,0.051514003797805,0,1,1,1,0,0,1,1,0,0.15,0,0,87,0.333333333333333,1,1
"LV","LVA","Latvia",2025,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.105,0,1.14796470015736,0,0,0.285,0,21,101595.248593414,0.653807038744226,0.5,0.425459830131771,0,0,1,0,0,0,1,1,1,0,0,0,63,0.333333333333333,1,0
"MX","MEX","Mexico",2025,0.3,0,10,0.795219524916135,0.630382676079967,0.795219524916135,0.5,0,0,0.055,0,0,0,0.253562,0.35,20.56753,1.24076826243948,0,2.39051,0.1,0.17142857,16,0,0.34893352572515,0.5,0.00736250805362067,0,0,1,0,0,0,0,0,0,0.1,0.35,0.35,60,0.666666666666667,1,0
"NL","NLD","Netherlands",2025,0.258,0.5,50,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,2,0,0.007428,0.52542991,1.169261,1.49766856592003,0,0,0.36,0.31,21,26724.7484533052,0.548644504088095,0.5,0.503386171674578,0,1,1,1,0,0,1,1,0,0.15,0,0,97,0.333333333333333,1,1
"NO","NOR","Norway",2025,0.22,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.22,0,1,0,0,0.474,1.75971,1.29978154068789,0,0,0.378,0.3784,25,5415.25238325257,0.528425254247787,0.5,0.0199757252679043,1,0,1,0,0,0,0.97,1,1,0.25,0,0,83,0.5,1,1
"NZ","NZL","New Zealand",2025,0.28,0,100,0.74468085106383,0.2,0.547953910556565,0.5,0,0,0.18,0,0,0,1.593535,0.39,2.166774,1.55337551168553,0,0,0,0.15277778,15,41040.5138272331,0.962248738017273,0.5,0.823637974291311,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,41,0.333333333333333,0.5,1
"PL","POL","Poland",2025,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,1,1,0.32,1,3,0,0,0.4543866,1.34808,1.22779399522684,0,0,0.19,0.19,23,101150.792567035,0.459031403587768,0.5,0.229460092996369,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,88,0.5,1,1
"PT","PRT","Portugal",2025,0.305,0,65,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,1,6,0,0.135053,0.5817,11.581589,1.20719895693274,0,0,0.196,0.28,23,28490.5696214553,0.55800234459606,0.5,0.434287998831854,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,78,0.5,1,1
"SE","SWE","Sweden",2025,0.206,0,100,0.86,0.479318672008477,0.86,0,0,0,0.11,0,1,0,0,0.5241,1.15434,1.22207023707619,0,0.040789,0.3,0.3,25,13973.2475189626,0.571285711313586,0.5,0.0340251348511663,0,0,1,1,0,0,1,1,0,0.3,0,0,83,0.666666666666667,1,1
"SI","SVN","Slovenia",2025,0.22,0,3.15,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.23,0,1,0,0.004936,0.613,3.589237,1.16072227377361,0,0,0,0.25,22,107695.179563763,0.583814269020494,0,0.323365502281577,0,1,1,0,0,0,0.95,0.475,1,0.15,0.15,0.15,60,0.333333333333333,0.5,1
"SK","SVK","Slovak Republic",2025,0.24,0,2.5,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.25,0,3,0,0.347705,0.3505,2.855355,1.13045146316619,0,0,0,0.07,23,97651.4818612372,0.563714644140802,0.5,0.309114315086089,0,0,0,1,0,1,1,1,1,0.35,0.19,0.19,75,0.5,1,0
"TR","TUR","Turkey",2025,0.25,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,1,2,0,0,0.408,5.582718,1.21937018163756,0,0,0,0.2,20,0,0.433842789952451,0.5,0.0064060068442671,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,93,0.666666666666667,0.5,1
"US","USA","United States",2025,0.25569714,0,80,1,1,0.632751338890881,1,0,1,0.0275,0,2,0,0,0.46,8.733675,1.24920901855389,0,0,0.2887,0.28666715,7.5,0,0.35988695217567,0.5,1.82839591642734,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,64,0.333333333333333,1,1
"AT","AUT","Austria",2026,0.23,0,75,0.884365027341364,0.855181259045101,0.737888702767901,1,0,0,0.17,1,3,0,0.480402,0.55,17.439889,1.15453721819946,0,0,0.275,0.275,20,75824.7318217099,0.603564622746134,0,0.110814492467081,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,1,1
"AU","AUS","Australia",2026,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1525,0,3,0,0,0.47,1.74835,1.34972055623569,0,0,0.235,0.24285714,10,53611.9055601265,0.44422763640992,1,0.664129787641667,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,48,0.333333333333333,1,1
"BE","BEL","Belgium",2026,0.25,0,70,0.869865253929667,0.547953910556565,0.869865253929667,1,0,1,0.155,0,2,0,0.01886,0.60042399,1.02899,1.28252017721,0,0,0.1,0.3,21,34725.019515461,0.415158549512485,0.5,0.750695722902646,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0.666666666666667,1,1
"CA","CAN","Canada",2026,0.26,3,20,1,0.635714285714286,1,0.5,0,0,0.2275,0,2,0,0.466647,0.535296,2.754178,1.2315748859416,0,0,0.2675,0.39343524,12.3,25713.9257193256,0.522476433875871,0.5,1.15418883487327,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,1
"CH","CHE","Switzerland",2026,0.19471871,0,7,0.86,0.554838709677419,0.905263157894737,1,0,1,-0.01,0,1,0,1.086905,0.4141,3.08328,1.33387534504238,0,0,0,0.22155,8.1,107440.69810668,0.652473298349884,0.5,0.091001042389341,1,1,1,1,1,1,1,1,0,0.35,0.35,0,110,0,0.5,0.5
"CL","CHL","Chile",2026,0.27,0,100,0.705977756078566,0.42321653857669,0,0.5,0,0,0.275,0,0,0,0.947881,0.39999999,18.576002,1.21255686479801,0,0,0.4,0.2390411,19,0,0.700577122234054,0.5,0.00072828922277317,0,1,0,1,0,0,0,0,1,0.1745,0.35,0.3,37,0.5,0.5,0
"CO","COL","Colombia",2026,0.35,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.0725,1,3,0,0,0.38999999,51.543977,0,0,1.697269,0.15,0.2,19,0,0.357753917358615,0.5,0.00015805318615973,1,1,1,0,1,1,0,0,0,0.2,0.2,0.2,14,0.666666666666667,0.5,0
"CO","COL","Colombia",2026,0.23,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.0725,1,3,0,0,0.38999999,51.543977,0,0,1.697269,0.15,0.2,19,0,0.357753917358615,0.5,0.00015805318615973,1,1,1,0,1,1,0,0,0,0.2,0.2,0.2,14,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2026,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,1.180657,0.32926154,5.965382,1.0603142730766,0,8.189913,0.15,0.15,13,0,0.514344726715476,0.5,0.00054314062408207,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,4,0,1,0
"CZ","CZE","Czech Republic",2026,0.21,2,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.205,0,1,0,0,0.346,2.866303,1.09887479629484,0,0,0,0.23,21,153923.079865376,0.576658785910196,0.5,0.00697213113542386,0,1,0,0,0,0,1,1,1,0.15,0.15,0.15,98,0.333333333333333,1,1
"DE","DEU","Germany",2026,0.30133026,2,70,0.876514043282575,0.391406012913837,0.869865253929667,1,0,0,0.2625,0,1,1,0,0.47475,4.424168,1.04219974078438,1,0,0.26375,0.26375,19,35212.11071251,0.536208660331739,0.5,0.23924381560906,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,1
"DK","DNK","Denmark",2026,0.22,0,60,0.826923076923077,0.391406012913837,0.81340644290143,0,0,0,0.01,1,1,0,1.519661,0.559044,1.238198,1.22581057262843,0,0,0.42,0.42,25,8163.71047825302,0.634420089927825,0.5,0.08050501464689,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,77,0.666666666666667,1,1
"EE","EST","Estonia",2026,0.22,100,100,1,1,1,1,1,0,0.04,0,1,0,0,0.22,0.311485,1.14351112795227,0,0,0.22,0,24,68428.1205361343,0.677157128387149,1,0.0982264907029669,0,0,0,0,0,0,1,1,1,0,0,0.1,63,0.333333333333333,1,0
"ES","ESP","Spain",2026,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,1,3,0,0,0.48575712,9.358409,1.1958031564124,0,0,0.3,0.3,21,0,0.449051206799674,0.5,0.628399127315214,1,1,1,0,1,1,0.95,0.95,1,0.19,0.19,0.24,95,0.333333333333333,1,1
"FI","FIN","Finland",2026,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,0.105,0,1,0,0,0.5689547,2.973185,1.34359856959288,0,0,0.34,0.289,25.5,26518.3407474194,0.575068502900253,0.5,0.450511325052314,0,1,1,0,0,1,1,1,1,0.2,0,0.2,77,0.5,1,1
"FR","FRA","France",2026,0.3613,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.3425,1,4,1,0.800467,0.55572,12.941798,1.28266209297437,0,0,0.354,0.34,20,125439.406863454,0.491272947929073,0.5,1.1735301494711,0.5,1,1,1,0,1,0.95,0.88,1,0.25,0,0.25,123,0.666666666666667,1,1
"GB","GBR","United Kingdom",2026,0.25,1,50,1,0.391406012913837,0.826923076923077,0,0,1,0.18,1,3,0,0,0.47,2.235356,1.36958921835212,0,0,0.24,0.3935,20,132913.32721932,0.461193188810373,0.5,2.60350832127282,0,1,1,1,0,1,1,1,0,0,0.2,0.2,132,0.5,1,1
"GR","GRC","Greece",2026,0.22,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,1,0.23,0,1,0,0,0.532198,1.738306,1.27200104625675,0,0,0,0.05,24,18979.9419972973,0.440617162351607,0.5,1.1711395383472,0,1,1,1,1,1,1,1,1,0.05,0.15,0.2,58,0.333333333333333,1,1
"HU","HUN","Hungary",2026,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.17,1,1,0,0.035185,0.335,0,1,0,0,0.15,0.15,27,108946.964399836,0.533675520362605,0.5,0.00065260011467949,0,1,1,1,0,1,1,1,0,0,0,0,83,0.333333333333333,1,1
"IE","IRL","Ireland",2026,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0,0,1,0.27,0,2,0,0,0.521,1.162416,1.45102758223246,0,0,0.33,0.51,23,113198.853095855,0.476232962035816,0.5,0.303684098121441,0,1,1,0,0,1,1,1,1,0.25,0.2,0.2,74,0.333333333333333,1,1
"IS","ISL","Iceland",2026,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.36,0,1,0,1.830772,0.4629,1.332212,1.3466843500463,0,2.978914,0.22,0.22,24,13212.8336120746,0.60870027196717,0,0.0103828788399534,0,1,1,1,0,0,1,1,0,0.2,0.12,0.2,47,0.666666666666667,1,0
"IT","ITA","Italy",2026,0.2781,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,0,0,0.09,1,2,0,2.054129,0.52237873,1.509617,1.3935437078701,0,0,0.26,0.26,22,139281.471467781,0.433935562771814,0,0.661622005246856,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,103,0.5,1,1
