"country","year","machines","buildings","intangibles"
"NZL",2004,0.758823529411765,0.373913043478261,0.737888702767901
"NZL",2005,0.758823529411765,0.373913043478261,0.737888702767901
"NZL",2006,0.758823529411765,0.373913043478261,0.737888702767901
"NZL",2007,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2008,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2009,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2010,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2011,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2012,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2013,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2014,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2015,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2016,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2017,0.731914893617021,0.307142857142857,0.737888702767901
"NZL",2018,0.746588594704684,0.310056925996205,0.737888702767901
"NZL",2019,0.746588594704684,0.310056925996205,0.737888702767901
"POL",1984,NA,NA,NA
"POL",1985,NA,NA,NA
"POL",1986,NA,NA,NA
"POL",1987,NA,NA,NA
"POL",1988,NA,NA,NA
"POL",1989,NA,NA,NA
"POL",1990,NA,NA,NA
"POL",1991,NA,NA,NA
"POL",1992,NA,NA,NA
"POL",1993,0.787075165170195,0.338474732816403,NA
"POL",1994,0.787075165170195,0.338474732816403,NA
"POL",1995,0.787075165170195,0.338474732816403,0.869865253929667
"POL",1996,0.787075165170195,0.338474732816403,0.869865253929667
"POL",1997,0.737888702767901,0.338474732816403,0.869865253929667
"POL",1998,0.737888702767901,0.338474732816403,0.869865253929667
"POL",1999,0.837888702767901,0.338474732816403,0.869865253929667
"POL",2000,0.837888702767901,0.338474732816403,0.869865253929667
"POL",2001,0.837888702767901,0.338474732816403,0.869865253929667
"POL",2002,0.837888702767901,0.338474732816403,0.869865253929667
"POL",2003,0.837888702767901,0.338474732816403,0.869865253929667
"POL",2004,0.829660132136156,0.338474732816403,0.869865253929667
"POL",2005,0.829660132136156,0.338474732816403,0.869865253929667
"POL",2006,0.829660132136156,0.338474732816403,0.869865253929667
"POL",2007,0.829660132136156,0.338474732816403,0.869865253929667
"POL",2008,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2009,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2010,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2011,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2012,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2013,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2014,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2015,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2016,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2017,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2018,0.737888702767901,0.338474732816403,0.869865253929667
"POL",2019,0.737888702767901,0.338474732816403,0.869865253929667
"PRT",1984,0.783737904737548,0.479318672008477,NA
"PRT",1985,0.783737904737548,0.479318672008477,NA
"PRT",1986,0.783737904737548,0.479318672008477,NA
"PRT",1987,0.783737904737548,0.479318672008477,NA
"PRT",1988,0.783737904737548,0.479318672008477,NA
"PRT",1989,0.783737904737548,0.479318672008477,NA
"PRT",1990,0.867203608247423,0.547953910556565,NA
"PRT",1991,0.867203608247423,0.547953910556565,NA
"PRT",1992,0.867203608247423,0.547953910556565,NA
"PRT",1993,0.867203608247423,0.547953910556565,NA
"PRT",1994,0.867203608247423,0.547953910556565,NA
"PRT",1995,0.867203608247423,0.547953910556565,0.737888702767901
"PRT",1996,0.867203608247423,0.547953910556565,0.737888702767901
"PRT",1997,0.867203608247423,0.547953910556565,0.737888702767901
"PRT",1998,0.867203608247423,0.547953910556565,0.737888702767901
"PRT",1999,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2000,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2001,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2002,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2003,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2004,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2005,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2006,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2007,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2008,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2009,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2010,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2011,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2012,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2013,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2014,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2015,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2016,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2017,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2018,0.888411247396436,0.547953910556565,0.737888702767901
"PRT",2019,0.888411247396436,0.547953910556565,0.737888702767901
"SVK",1984,NA,NA,NA
"SVK",1985,NA,NA,NA
"SVK",1986,NA,NA,NA
"SVK",1987,NA,NA,NA
"SVK",1988,NA,NA,NA
"SVK",1989,NA,NA,NA
"SVK",1990,NA,NA,NA
"SVK",1991,NA,NA,NA
"SVK",1992,0.778563038959402,0.278958448750364,NA
"SVK",1993,0.778563038959402,0.278958448750364,NA
"SVK",1994,0.834749449432684,0.404555493999806,0.787075165170195
"SVK",1995,0.834749449432684,0.404555493999806,0.787075165170195
"SVK",1996,0.834749449432684,0.404555493999806,0.787075165170195
"SVK",1997,0.834749449432684,0.404555493999806,0.787075165170195
"SVK",1998,0.834749449432684,0.466016844789065,0.787075165170195
"SVK",1999,0.834749449432684,0.466016844789065,0.787075165170195
"SVK",2000,0.834749449432684,0.466016844789065,0.787075165170195
"SVK",2001,0.834749449432684,0.466016844789065,0.869865253929667
"SVK",2002,0.834749449432684,0.466016844789065,0.869865253929667
"SVK",2003,0.834749449432684,0.466016844789065,0.869865253929667
"SVK",2004,0.873879108036537,0.543222830616488,0.869865253929667
"SVK",2005,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2006,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2007,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2008,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2009,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2010,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2011,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2012,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2013,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2014,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2015,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2016,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2017,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2018,0.873879108036537,0.652728119257913,0.869865253929667
"SVK",2019,0.873879108036537,0.652728119257913,0.869865253929667
"SVN",1984,NA,NA,NA
"SVN",1985,NA,NA,NA
"SVN",1986,NA,NA,NA
"SVN",1987,NA,NA,NA
"SVN",1988,NA,NA,NA
"SVN",1989,NA,NA,NA
"SVN",1990,NA,NA,NA
"SVN",1991,NA,NA,NA
"SVN",1992,NA,NA,NA
"SVN",1993,NA,NA,NA
"SVN",1994,NA,NA,NA
"SVN",1995,NA,NA,NA
"SVN",1996,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",1997,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",1998,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",1999,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",2000,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",2001,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",2002,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",2003,0.931845312279173,0.737888702767901,0.869865253929667
"SVN",2004,0.90013143496799,0.547953910556565,0.869865253929667
"SVN",2005,0.90013143496799,0.547953910556565,0.869865253929667
"SVN",2006,0.90013143496799,0.547953910556565,0.737888702767901
"SVN",2007,0.90013143496799,0.547953910556565,0.737888702767901
"SVN",2008,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2009,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2010,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2011,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2012,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2013,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2014,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2015,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2016,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2017,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2018,0.869865253929667,0.391406012913837,0.737888702767901
"SVN",2019,0.869865253929667,0.391406012913837,0.737888702767901
"SWE",1984,0.894080178821869,0.608684513279897,NA
"SWE",1985,0.894080178821869,0.608684513279897,NA
"SWE",1986,0.894080178821869,0.608684513279897,NA
"SWE",1987,0.894080178821869,0.608684513279897,NA
"SWE",1988,0.894080178821869,0.608684513279897,NA
"SWE",1989,0.894080178821869,0.608684513279897,NA
"SWE",1990,0.894080178821869,0.608684513279897,NA
"SWE",1991,0.894080178821869,0.479318672008477,NA
"SWE",1992,0.894080178821869,0.479318672008477,NA
"SWE",1993,0.894080178821869,0.479318672008477,0.883952924591775
"SWE",1994,0.894080178821869,0.479318672008477,0.883952924591775
"SWE",1995,0.894080178821869,0.479318672008477,0.883952924591775
"SWE",1996,0.894080178821869,0.479318672008477,0.883952924591775
"SWE",1997,0.894080178821869,0.479318672008477,0.883952924591775
"SWE",1998,0.894080178821869,0.479318672008477,0.883952924591775
"SWE",1999,0.86,0.479318672008477,0.86
"SWE",2000,0.86,0.479318672008477,0.86
"SWE",2001,0.86,0.479318672008477,0.86
"SWE",2002,0.86,0.479318672008477,0.86
"SWE",2003,0.86,0.479318672008477,0.86
"SWE",2004,0.86,0.479318672008477,0.86
"SWE",2005,0.86,0.479318672008477,0.86
"SWE",2006,0.86,0.479318672008477,0.86
"SWE",2007,0.86,0.479318672008477,0.86
"SWE",2008,0.86,0.479318672008477,0.86
"SWE",2009,0.86,0.479318672008477,0.86
"SWE",2010,0.86,0.479318672008477,0.86
"SWE",2011,0.86,0.479318672008477,0.86
"SWE",2012,0.86,0.479318672008477,0.86
"SWE",2013,0.86,0.479318672008477,0.86
"SWE",2014,0.86,0.479318672008477,0.86
"SWE",2015,0.86,0.479318672008477,0.86
"SWE",2016,0.86,0.479318672008477,0.86
"SWE",2017,0.86,0.479318672008477,0.86
"SWE",2018,0.86,0.479318672008477,0.86
"SWE",2019,0.86,0.479318672008477,0.86
"TUR",1984,NA,NA,NA
"TUR",1985,NA,NA,NA
"TUR",1986,NA,NA,NA
"TUR",1987,NA,NA,NA
"TUR",1988,NA,NA,NA
"TUR",1989,NA,NA,NA
"TUR",1990,NA,NA,NA
"TUR",1991,NA,NA,NA
"TUR",1992,0.958368376787216,0.557879084694918,NA
"TUR",1993,0.958368376787216,0.557879084694918,NA
"TUR",1994,0.958368376787216,0.557879084694918,NA
"TUR",1995,0.958368376787216,0.557879084694918,NA
"TUR",1996,0.933836955749792,0.557879084694918,NA
"TUR",1997,0.933836955749792,0.557879084694918,NA
"TUR",1998,0.933836955749792,0.557879084694918,NA
"TUR",1999,0.933836955749792,0.479318672008477,0.479318672008477
"TUR",2000,0.933836955749792,0.479318672008477,0.479318672008477
"TUR",2001,0.933836955749792,0.479318672008477,0.869865253929667
"TUR",2002,0.933836955749792,0.479318672008477,0.869865253929667
"TUR",2003,0.933836955749792,0.479318672008477,0.869865253929667
"TUR",2004,0.933836955749792,0.479318672008477,0.869865253929667
"TUR",2005,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2006,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2007,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2008,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2009,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2010,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2011,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2012,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2013,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2014,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2015,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2016,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2017,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2018,0.876323174170354,0.479318672008477,0.632327782275491
"TUR",2019,0.876323174170354,0.479318672008477,0.632327782275491
"USA",1984,0.886851779322634,0.666565077566065,0.632751338890881
"USA",1985,0.886851779322634,0.666565077566065,0.632751338890881
"USA",1986,0.886851779322634,0.666565077566065,0.632751338890881
"USA",1987,0.886851779322634,0.666565077566065,0.632751338890881
"USA",1988,0.865767028262392,0.410805567167136,0.632751338890881
"USA",1989,0.865767028262392,0.410805567167136,0.632751338890881
"USA",1990,0.865767028262392,0.410805567167136,0.632751338890881
"USA",1991,0.865767028262392,0.410805567167136,0.632751338890881
"USA",1992,0.865767028262392,0.410805567167136,0.632751338890881
"USA",1993,0.865767028262392,0.410805567167136,0.632751338890881
"USA",1994,0.876925466060181,0.34958311169213,0.632751338890881
"USA",1995,0.876925466060181,0.34958311169213,0.632751338890881
"USA",1996,0.876925466060181,0.34958311169213,0.632751338890881
"USA",1997,0.876925466060181,0.34958311169213,0.632751338890881
"USA",1998,0.876925466060181,0.34958311169213,0.632751338890881
"USA",1999,0.876925466060181,0.34958311169213,0.632751338890881
"USA",2000,0.876925466060181,0.34958311169213,0.632751338890881
"USA",2001,0.876925466060181,0.34958311169213,0.632751338890881
"USA",2002,0.876925466060181,0.34958311169213,0.632751338890881
"USA",2003,0.913847826242127,0.34958311169213,0.632751338890881
"USA",2004,0.913847826242127,0.34958311169213,0.632751338890881
"USA",2005,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2006,0.876925466060181,0.34958311169213,0.632751338890881
"USA",2007,0.876925466060181,0.34958311169213,0.632751338890881
"USA",2008,0.876925466060181,0.34958311169213,0.632751338890881
"USA",2009,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2010,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2011,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2012,1,0.34958311169213,0.632751338890881
"USA",2013,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2014,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2015,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2016,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2017,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2018,0.93846273303009,0.34958311169213,0.632751338890881
"USA",2019,1,0.34958311169213,0.632751338890881
